day,date,year,month,day_of_month,day_of_week,is_weekend,ball_1,ball_2,ball_3,ball_4,ball_5,powerball,sum_main_balls,mean_main_balls,min_main_ball,max_main_ball,range_main_balls,odd_count,even_count,is_powerball_even
1,2015-12-01,2015,12,1,1,0,6,10,13,20,44,15,93,18.6,6,44,38,1,4,0
2,2015-12-04,2015,12,4,4,0,2,3,25,41,43,19,114,22.8,2,43,41,4,1,0
3,2015-12-08,2015,12,8,1,0,1,10,19,29,34,1,93,18.6,1,34,33,3,2,0
4,2015-12-11,2015,12,11,4,0,4,6,33,43,44,13,130,26.0,4,44,40,2,3,0
5,2015-12-15,2015,12,15,1,0,1,7,25,37,41,20,111,22.2,1,41,40,5,0,1
6,2015-12-18,2015,12,18,4,0,3,5,14,21,41,5,84,16.8,3,41,38,4,1,0
7,2015-12-22,2015,12,22,1,0,14,15,26,32,43,15,130,26.0,14,43,29,2,3,0
8,2015-12-29,2015,12,29,1,0,4,10,20,31,35,14,100,20.0,4,35,31,2,3,1
9,2017-01-03,2017,1,3,1,0,3,9,26,29,41,16,108,21.6,3,41,38,4,1,1
10,2017-01-06,2017,1,6,4,0,5,7,23,26,35,3,96,19.2,5,35,30,4,1,0
11,2017-01-10,2017,1,10,1,0,8,11,41,42,43,19,145,29.0,8,43,35,3,2,0
12,2017-01-13,2017,1,13,4,0,3,5,9,38,39,7,94,18.8,3,39,36,4,1,0
13,2017-01-17,2017,1,17,1,0,3,12,16,29,43,18,103,20.6,3,43,40,3,2,1
14,2017-01-20,2017,1,20,4,0,6,10,31,38,44,4,129,25.8,6,44,38,1,4,1
15,2017-01-24,2017,1,24,1,0,21,23,29,34,42,20,149,29.8,21,42,21,3,2,1
16,2017-01-27,2017,1,27,4,0,3,5,19,29,32,19,88,17.6,3,32,29,4,1,0
17,2017-01-31,2017,1,31,1,0,7,17,20,26,43,17,113,22.6,7,43,36,3,2,0
18,2017-02-03,2017,2,3,4,0,25,26,35,42,44,4,172,34.4,25,44,19,2,3,1
19,2017-02-07,2017,2,7,1,0,2,7,29,37,45,3,120,24.0,2,45,43,4,1,0
20,2017-02-10,2017,2,10,4,0,12,15,42,44,45,11,158,31.6,12,45,33,2,3,0
21,2017-02-14,2017,2,14,1,0,13,23,24,42,44,7,146,29.2,13,44,31,2,3,0
22,2017-02-17,2017,2,17,4,0,6,11,23,33,34,11,107,21.4,6,34,28,3,2,0
23,2017-02-21,2017,2,21,1,0,6,22,28,31,41,19,128,25.6,6,41,35,2,3,0
24,2017-02-24,2017,2,24,4,0,1,3,7,27,41,2,79,15.8,1,41,40,5,0,1
25,2017-02-28,2017,2,28,1,0,2,8,28,39,41,3,118,23.6,2,41,39,2,3,0
26,2017-03-03,2017,3,3,4,0,7,17,24,40,41,9,129,25.8,7,41,34,3,2,0
27,2017-03-07,2017,3,7,1,0,15,18,24,30,39,16,126,25.2,15,39,24,2,3,1
28,2017-03-10,2017,3,10,4,0,14,25,32,37,41,19,149,29.8,14,41,27,3,2,0
29,2017-03-14,2017,3,14,1,0,10,16,19,25,40,10,110,22.0,10,40,30,2,3,1
30,2017-03-17,2017,3,17,4,0,20,34,38,39,43,17,174,34.8,20,43,23,2,3,0
31,2017-03-21,2017,3,21,1,0,1,17,30,34,37,20,119,23.8,1,37,36,3,2,1
32,2017-03-24,2017,3,24,4,0,6,19,28,34,42,9,129,25.8,6,42,36,1,4,0
33,2017-03-28,2017,3,28,1,0,1,6,11,30,42,11,90,18.0,1,42,41,2,3,0
34,2017-03-31,2017,3,31,4,0,6,8,23,29,45,2,111,22.2,6,45,39,3,2,1
35,2017-04-04,2017,4,4,1,0,6,27,33,41,45,6,152,30.4,6,45,39,4,1,1
36,2017-04-07,2017,4,7,4,0,2,4,17,26,45,16,94,18.8,2,45,43,2,3,1
37,2017-04-11,2017,4,11,1,0,13,21,31,34,39,6,138,27.6,13,39,26,4,1,1
38,2017-04-14,2017,4,14,4,0,5,23,34,38,45,10,145,29.0,5,45,40,3,2,1
39,2017-04-18,2017,4,18,1,0,12,17,28,30,37,5,124,24.8,12,37,25,2,3,0
40,2017-04-21,2017,4,21,4,0,1,11,25,26,37,20,100,20.0,1,37,36,4,1,1
41,2017-04-25,2017,4,25,1,0,10,20,26,30,32,6,118,23.6,10,32,22,0,5,1
42,2017-04-28,2017,4,28,4,0,1,6,8,42,45,8,102,20.4,1,45,44,2,3,1
43,2017-05-02,2017,5,2,1,0,3,25,31,36,45,20,140,28.0,3,45,42,4,1,1
44,2017-05-05,2017,5,5,4,0,5,12,16,17,23,1,73,14.6,5,23,18,3,2,0
45,2017-05-09,2017,5,9,1,0,7,11,13,34,42,16,107,21.4,7,42,35,3,2,1
46,2017-05-12,2017,5,12,4,0,4,24,37,39,43,18,147,29.4,4,43,39,3,2,1
47,2017-05-16,2017,5,16,1,0,18,22,28,29,31,4,128,25.6,18,31,13,2,3,1
48,2017-05-19,2017,5,19,4,0,4,15,29,38,45,7,131,26.2,4,45,41,3,2,0
49,2017-05-23,2017,5,23,1,0,2,10,25,26,45,18,108,21.6,2,45,43,2,3,1
50,2017-05-26,2017,5,26,4,0,7,24,26,38,41,8,136,27.2,7,41,34,2,3,1
51,2017-05-30,2017,5,30,1,0,3,11,21,22,27,17,84,16.8,3,27,24,4,1,0
52,2017-06-02,2017,6,2,4,0,9,10,16,20,44,13,99,19.8,9,44,35,1,4,0
53,2017-06-06,2017,6,6,1,0,1,2,14,20,29,13,66,13.2,1,29,28,2,3,0
54,2017-06-09,2017,6,9,4,0,10,23,39,43,45,18,160,32.0,10,45,35,4,1,1
55,2017-06-13,2017,6,13,1,0,4,7,17,40,43,1,111,22.2,4,43,39,3,2,0
56,2017-06-16,2017,6,16,4,0,2,6,22,27,28,13,85,17.0,2,28,26,1,4,0
57,2017-06-20,2017,6,20,1,0,3,18,21,32,43,9,117,23.4,3,43,40,3,2,0
58,2017-06-23,2017,6,23,4,0,16,20,33,34,41,2,144,28.8,16,41,25,2,3,1
59,2017-06-27,2017,6,27,1,0,26,30,34,41,44,11,175,35.0,26,44,18,1,4,0
60,2017-06-30,2017,6,30,4,0,23,25,35,37,41,11,161,32.2,23,41,18,5,0,0
61,2017-07-04,2017,7,4,1,0,17,25,29,40,45,6,156,31.2,17,45,28,4,1,1
62,2017-07-07,2017,7,7,4,0,1,12,13,21,42,16,89,17.8,1,42,41,3,2,1
63,2017-07-11,2017,7,11,1,0,1,12,18,19,42,17,92,18.4,1,42,41,2,3,0
64,2017-07-14,2017,7,14,4,0,5,21,31,33,41,10,131,26.2,5,41,36,5,0,1
65,2017-07-18,2017,7,18,1,0,5,6,16,30,40,5,97,19.4,5,40,35,1,4,0
66,2017-07-21,2017,7,21,4,0,3,26,28,40,44,7,141,28.2,3,44,41,1,4,0
67,2017-07-25,2017,7,25,1,0,6,10,29,35,42,10,122,24.4,6,42,36,2,3,1
68,2017-07-28,2017,7,28,4,0,1,9,21,30,35,8,96,19.2,1,35,34,4,1,1
69,2017-08-01,2017,8,1,1,0,10,14,27,28,45,2,124,24.8,10,45,35,2,3,1
70,2017-08-04,2017,8,4,4,0,3,12,20,26,39,1,100,20.0,3,39,36,2,3,0
71,2017-08-08,2017,8,8,1,0,24,27,28,37,41,17,157,31.4,24,41,17,3,2,0
72,2017-08-11,2017,8,11,4,0,4,5,16,38,41,17,104,20.8,4,41,37,2,3,0
73,2017-08-15,2017,8,15,1,0,7,13,16,38,40,19,114,22.8,7,40,33,2,3,0
74,2017-08-18,2017,8,18,4,0,8,12,26,33,37,11,116,23.2,8,37,29,2,3,0
75,2017-08-22,2017,8,22,1,0,2,3,23,28,33,18,89,17.8,2,33,31,3,2,1
76,2017-08-25,2017,8,25,4,0,5,9,16,32,37,11,99,19.8,5,37,32,3,2,0
77,2017-08-29,2017,8,29,1,0,1,5,10,38,42,20,96,19.2,1,42,41,2,3,1
78,2017-09-01,2017,9,1,4,0,9,17,19,29,35,19,109,21.8,9,35,26,5,0,0
79,2017-09-05,2017,9,5,1,0,3,15,26,33,40,5,117,23.4,3,40,37,3,2,0
80,2017-09-08,2017,9,8,4,0,7,8,22,34,36,13,107,21.4,7,36,29,1,4,0
81,2017-09-12,2017,9,12,1,0,21,22,24,38,39,2,144,28.8,21,39,18,2,3,1
82,2017-09-15,2017,9,15,4,0,4,9,19,27,34,12,93,18.6,4,34,30,3,2,1
83,2017-09-19,2017,9,19,1,0,5,10,18,19,43,7,95,19.0,5,43,38,3,2,0
84,2017-09-22,2017,9,22,4,0,3,7,21,37,41,9,109,21.8,3,41,38,5,0,0
85,2017-09-26,2017,9,26,1,0,1,3,5,31,34,12,74,14.8,1,34,33,4,1,1
86,2017-09-29,2017,9,29,4,0,1,11,32,37,40,4,121,24.2,1,40,39,3,2,1
87,2017-10-03,2017,10,3,1,0,18,21,30,34,39,6,142,28.4,18,39,21,2,3,1
88,2017-10-06,2017,10,6,4,0,7,34,37,42,45,3,165,33.0,7,45,38,3,2,0
89,2017-10-10,2017,10,10,1,0,4,21,27,30,43,19,125,25.0,4,43,39,3,2,0
90,2017-10-13,2017,10,13,4,0,6,12,30,35,45,1,128,25.6,6,45,39,2,3,0
91,2017-10-17,2017,10,17,1,0,25,32,33,36,40,11,166,33.2,25,40,15,2,3,0
92,2017-10-20,2017,10,20,4,0,6,9,24,28,43,14,110,22.0,6,43,37,2,3,1
93,2017-10-24,2017,10,24,1,0,9,17,20,22,23,4,91,18.2,9,23,14,3,2,1
94,2017-10-27,2017,10,27,4,0,5,8,17,37,42,15,109,21.8,5,42,37,3,2,0
95,2017-10-31,2017,10,31,1,0,4,30,35,38,45,18,152,30.4,4,45,41,2,3,1
96,2017-11-03,2017,11,3,4,0,12,17,19,38,42,12,128,25.6,12,42,30,2,3,1
97,2017-11-07,2017,11,7,1,0,4,11,13,31,43,3,102,20.4,4,43,39,4,1,0
98,2017-11-10,2017,11,10,4,0,5,14,27,39,40,19,125,25.0,5,40,35,3,2,0
99,2017-11-14,2017,11,14,1,0,10,14,22,24,31,12,101,20.2,10,31,21,1,4,1
100,2017-11-17,2017,11,17,4,0,8,12,14,30,36,19,100,20.0,8,36,28,0,5,0
101,2017-11-21,2017,11,21,1,0,7,13,29,32,34,14,115,23.0,7,34,27,3,2,1
102,2017-11-24,2017,11,24,4,0,6,7,17,27,43,6,100,20.0,6,43,37,4,1,1
103,2017-11-28,2017,11,28,1,0,10,16,29,33,36,17,124,24.8,10,36,26,2,3,0
104,2017-12-01,2017,12,1,4,0,3,9,12,20,37,7,81,16.2,3,37,34,3,2,0
105,2017-12-05,2017,12,5,1,0,5,24,25,28,45,19,127,25.4,5,45,40,3,2,0
106,2017-12-08,2017,12,8,4,0,2,4,5,8,23,12,42,8.4,2,23,21,2,3,1
107,2017-12-12,2017,12,12,1,0,7,17,20,24,43,3,111,22.2,7,43,36,3,2,0
108,2017-12-15,2017,12,15,4,0,1,3,23,24,27,1,78,15.6,1,27,26,4,1,0
109,2017-12-19,2017,12,19,1,0,18,23,26,34,43,9,144,28.8,18,43,25,2,3,0
110,2017-12-22,2017,12,22,4,0,3,22,37,38,42,19,142,28.4,3,42,39,2,3,0
111,2017-12-26,2017,12,26,1,0,10,13,16,29,45,16,113,22.6,10,45,35,3,2,1
112,2017-12-29,2017,12,29,4,0,9,18,20,32,38,4,117,23.4,9,38,29,1,4,1
113,2017-01-03,2017,1,3,1,0,1,9,24,30,34,15,98,19.6,1,34,33,2,3,0
114,2017-01-06,2017,1,6,4,0,1,4,13,36,44,5,98,19.6,1,44,43,2,3,0
115,2017-01-10,2017,1,10,1,0,9,11,13,20,31,20,84,16.8,9,31,22,4,1,1
116,2017-01-13,2017,1,13,4,0,9,11,20,33,43,5,116,23.2,9,43,34,4,1,0
117,2017-01-17,2017,1,17,1,0,4,17,25,34,43,6,123,24.6,4,43,39,3,2,1
118,2017-01-20,2017,1,20,4,0,2,7,8,17,23,11,57,11.4,2,23,21,3,2,0
119,2017-01-24,2017,1,24,1,0,17,19,27,31,45,13,139,27.8,17,45,28,5,0,0
120,2017-01-27,2017,1,27,4,0,9,27,28,31,34,9,129,25.8,9,34,25,3,2,0
121,2017-01-31,2017,1,31,1,0,1,6,20,35,39,19,101,20.2,1,39,38,3,2,0
122,2017-02-03,2017,2,3,4,0,25,26,28,30,38,19,147,29.4,25,38,13,1,4,0
123,2017-02-07,2017,2,7,1,0,5,27,30,33,41,20,136,27.2,5,41,36,4,1,1
124,2017-02-10,2017,2,10,4,0,12,15,16,33,41,16,117,23.4,12,41,29,3,2,1
125,2017-02-14,2017,2,14,1,0,10,13,17,39,43,20,122,24.4,10,43,33,4,1,1
126,2017-02-17,2017,2,17,4,0,12,24,27,36,44,1,143,28.6,12,44,32,1,4,0
127,2017-02-21,2017,2,21,1,0,5,9,27,29,43,13,113,22.6,5,43,38,5,0,0
128,2017-02-24,2017,2,24,4,0,5,16,23,26,33,14,103,20.6,5,33,28,3,2,1
129,2017-02-28,2017,2,28,1,0,4,11,13,34,38,16,100,20.0,4,38,34,2,3,1
130,2017-03-03,2017,3,3,4,0,4,11,23,27,29,12,94,18.8,4,29,25,4,1,1
131,2017-03-07,2017,3,7,1,0,1,3,23,27,33,17,87,17.4,1,33,32,5,0,0
132,2017-03-10,2017,3,10,4,0,11,19,29,30,31,10,120,24.0,11,31,20,4,1,1
133,2017-03-14,2017,3,14,1,0,11,25,33,37,41,1,147,29.4,11,41,30,5,0,0
134,2017-03-17,2017,3,17,4,0,6,10,11,13,17,11,57,11.4,6,17,11,3,2,0
135,2017-03-21,2017,3,21,1,0,5,7,15,17,27,17,71,14.2,5,27,22,5,0,0
136,2017-03-24,2017,3,24,4,0,17,25,29,36,41,14,148,29.6,17,41,24,4,1,1
137,2017-03-28,2017,3,28,1,0,4,5,21,22,29,16,81,16.2,4,29,25,3,2,1
138,2017-03-31,2017,3,31,4,0,9,13,34,39,42,8,137,27.4,9,42,33,3,2,1
139,2017-04-04,2017,4,4,1,0,11,30,32,40,42,20,155,31.0,11,42,31,1,4,1
140,2017-04-07,2017,4,7,4,0,23,29,30,31,33,20,146,29.2,23,33,10,4,1,1
141,2017-04-11,2017,4,11,1,0,15,33,35,44,45,18,172,34.4,15,45,30,4,1,1
142,2017-04-14,2017,4,14,4,0,5,7,15,20,43,1,90,18.0,5,43,38,4,1,0
143,2017-04-18,2017,4,18,1,0,6,17,34,35,41,17,133,26.6,6,41,35,3,2,0
144,2017-04-21,2017,4,21,4,0,1,19,29,38,41,12,128,25.6,1,41,40,4,1,1
145,2017-04-25,2017,4,25,1,0,8,24,26,27,33,16,118,23.6,8,33,25,2,3,1
146,2017-04-28,2017,4,28,4,0,13,20,21,41,45,6,140,28.0,13,45,32,4,1,1
147,2017-05-02,2017,5,2,1,0,3,4,8,17,28,19,60,12.0,3,28,25,2,3,0
148,2017-05-05,2017,5,5,4,0,5,9,19,39,40,14,112,22.4,5,40,35,4,1,1
149,2017-05-09,2017,5,9,1,0,8,20,34,36,44,11,142,28.4,8,44,36,0,5,0
150,2017-05-12,2017,5,12,4,0,6,25,26,32,43,20,132,26.4,6,43,37,2,3,1
151,2017-05-16,2017,5,16,1,0,8,9,28,36,38,7,119,23.8,8,38,30,1,4,0
152,2017-05-19,2017,5,19,4,0,3,24,34,35,44,14,140,28.0,3,44,41,2,3,1
153,2017-05-23,2017,5,23,1,0,19,22,23,25,43,14,132,26.4,19,43,24,4,1,1
154,2017-05-26,2017,5,26,4,0,7,12,20,21,28,13,88,17.6,7,28,21,2,3,0
155,2017-05-30,2017,5,30,1,0,7,26,33,43,45,18,154,30.8,7,45,38,4,1,1
156,2017-06-02,2017,6,2,4,0,9,19,25,28,40,10,121,24.2,9,40,31,3,2,1
157,2017-06-06,2017,6,6,1,0,5,15,30,38,44,6,132,26.4,5,44,39,2,3,1
158,2017-06-09,2017,6,9,4,0,4,18,19,27,31,19,99,19.8,4,31,27,3,2,0
159,2017-06-13,2017,6,13,1,0,6,15,32,33,40,6,126,25.2,6,40,34,2,3,1
160,2017-06-16,2017,6,16,4,0,31,34,40,42,44,14,191,38.2,31,44,13,1,4,1
161,2017-06-20,2017,6,20,1,0,2,9,15,16,17,14,59,11.8,2,17,15,3,2,1
162,2017-06-23,2017,6,23,4,0,7,11,29,37,40,17,124,24.8,7,40,33,4,1,0
163,2017-06-27,2017,6,27,1,0,1,27,28,35,42,10,133,26.6,1,42,41,3,2,1
164,2017-06-30,2017,6,30,4,0,1,2,7,22,31,15,63,12.6,1,31,30,3,2,0
165,2017-07-04,2017,7,4,1,0,18,22,30,34,35,2,139,27.8,18,35,17,1,4,1
166,2017-07-07,2017,7,7,4,0,1,4,5,24,35,20,69,13.8,1,35,34,3,2,1
167,2017-07-11,2017,7,11,1,0,9,10,13,27,36,17,95,19.0,9,36,27,3,2,0
168,2017-07-14,2017,7,14,4,0,11,25,26,41,43,8,146,29.2,11,43,32,4,1,1
169,2017-07-18,2017,7,18,1,0,22,25,30,31,36,14,144,28.8,22,36,14,2,3,1
170,2017-07-21,2017,7,21,4,0,11,16,20,22,38,3,107,21.4,11,38,27,1,4,0
171,2017-07-25,2017,7,25,1,0,11,14,31,33,34,6,123,24.6,11,34,23,3,2,1
172,2017-07-28,2017,7,28,4,0,6,18,23,33,34,4,114,22.8,6,34,28,2,3,1
173,2017-08-01,2017,8,1,1,0,12,21,27,33,40,9,133,26.6,12,40,28,3,2,0
174,2017-08-04,2017,8,4,4,0,3,22,38,43,45,15,151,30.2,3,45,42,3,2,0
175,2017-08-08,2017,8,8,1,0,9,13,26,28,34,5,110,22.0,9,34,25,2,3,0
176,2017-08-11,2017,8,11,4,0,3,17,23,36,43,16,122,24.4,3,43,40,4,1,1
177,2017-08-15,2017,8,15,1,0,15,24,29,30,43,4,141,28.2,15,43,28,3,2,1
178,2017-08-18,2017,8,18,4,0,11,14,20,27,38,4,110,22.0,11,38,27,2,3,1
179,2017-08-22,2017,8,22,1,0,10,12,23,29,35,18,109,21.8,10,35,25,3,2,1
180,2017-08-25,2017,8,25,4,0,13,20,24,34,45,10,136,27.2,13,45,32,2,3,1
181,2017-08-29,2017,8,29,1,0,4,10,14,32,37,20,97,19.4,4,37,33,1,4,1
182,2017-09-01,2017,9,1,4,0,28,32,34,37,39,11,170,34.0,28,39,11,2,3,0
183,2017-09-05,2017,9,5,1,0,7,9,20,24,36,2,96,19.2,7,36,29,2,3,1
184,2017-09-08,2017,9,8,4,0,4,22,23,27,35,10,111,22.2,4,35,31,3,2,1
185,2017-09-12,2017,9,12,1,0,5,16,21,26,34,18,102,20.4,5,34,29,2,3,1
186,2017-09-15,2017,9,15,4,0,15,21,30,38,42,12,146,29.2,15,42,27,2,3,1
187,2017-09-19,2017,9,19,1,0,6,14,35,39,41,15,135,27.0,6,41,35,3,2,0
188,2017-09-22,2017,9,22,4,0,3,8,12,19,41,10,83,16.6,3,41,38,3,2,1
189,2017-09-26,2017,9,26,1,0,15,21,30,33,40,16,139,27.8,15,40,25,3,2,1
190,2017-09-29,2017,9,29,4,0,18,22,28,36,39,5,143,28.6,18,39,21,1,4,0
191,2017-10-03,2017,10,3,1,0,9,15,26,41,45,12,136,27.2,9,45,36,4,1,1
192,2017-10-06,2017,10,6,4,0,7,11,16,19,32,5,85,17.0,7,32,25,3,2,0
193,2017-10-10,2017,10,10,1,0,6,22,27,29,32,2,116,23.2,6,32,26,2,3,1
194,2017-10-13,2017,10,13,4,0,16,19,20,29,35,13,119,23.8,16,35,19,3,2,0
195,2017-10-17,2017,10,17,1,0,9,22,25,40,45,9,141,28.2,9,45,36,3,2,0
196,2017-10-20,2017,10,20,4,0,1,6,22,27,42,19,98,19.6,1,42,41,2,3,0
197,2017-10-24,2017,10,24,1,0,1,4,6,19,27,14,57,11.4,1,27,26,3,2,1
198,2017-10-27,2017,10,27,4,0,4,22,31,35,38,15,130,26.0,4,38,34,2,3,0
199,2017-10-31,2017,10,31,1,0,1,9,13,20,24,16,67,13.4,1,24,23,3,2,1
200,2017-11-03,2017,11,3,4,0,1,12,15,34,37,16,99,19.8,1,37,36,3,2,1
201,2017-11-07,2017,11,7,1,0,11,12,15,16,30,12,84,16.8,11,30,19,2,3,1
202,2017-11-10,2017,11,10,4,0,9,13,26,38,43,3,129,25.8,9,43,34,3,2,0
203,2017-11-14,2017,11,14,1,0,9,15,24,26,31,2,105,21.0,9,31,22,3,2,1
204,2017-11-17,2017,11,17,4,0,2,17,26,27,29,13,101,20.2,2,29,27,3,2,0
205,2017-11-21,2017,11,21,1,0,9,10,25,32,37,5,113,22.6,9,37,28,3,2,0
206,2017-11-24,2017,11,24,4,0,25,30,33,36,45,17,169,33.8,25,45,20,3,2,0
207,2017-11-28,2017,11,28,1,0,19,24,25,32,44,19,144,28.8,19,44,25,2,3,0
208,2017-12-01,2017,12,1,4,0,20,23,37,39,43,9,162,32.4,20,43,23,4,1,0
209,2017-12-05,2017,12,5,1,0,9,10,18,23,27,2,87,17.4,9,27,18,3,2,1
210,2017-12-08,2017,12,8,4,0,10,12,17,20,41,17,100,20.0,10,41,31,2,3,0
211,2017-12-12,2017,12,12,1,0,12,22,31,33,40,1,138,27.6,12,40,28,2,3,0
212,2017-12-15,2017,12,15,4,0,15,23,27,34,39,13,138,27.6,15,39,24,4,1,0
213,2017-12-19,2017,12,19,1,0,13,15,25,31,35,8,119,23.8,13,35,22,5,0,1
214,2017-12-22,2017,12,22,4,0,5,11,13,25,34,14,88,17.6,5,34,29,4,1,1
215,2017-12-26,2017,12,26,1,0,4,6,18,24,29,18,81,16.2,4,29,25,1,4,1
216,2017-12-29,2017,12,29,4,0,1,2,12,36,45,4,96,19.2,1,45,44,2,3,1
217,,2018,,,,0,6,9,26,27,42,8,110,22.0,6,42,36,2,3,1
218,,2018,,,,0,13,19,22,30,43,7,127,25.4,13,43,30,3,2,0
219,,2018,,,,0,19,23,24,32,35,13,133,26.6,19,35,16,3,2,0
220,,2018,,,,0,4,14,33,37,39,14,127,25.4,4,39,35,3,2,1
221,,2018,,,,0,7,12,13,28,42,3,102,20.4,7,42,35,2,3,0
222,,2018,,,,0,2,6,20,25,44,11,97,19.4,2,44,42,1,4,0
223,,2018,,,,0,9,10,16,35,44,13,114,22.8,9,44,35,2,3,0
224,,2018,,,,0,3,13,27,34,35,17,112,22.4,3,35,32,4,1,0
225,,2018,,,,0,2,16,23,31,35,10,107,21.4,2,35,33,3,2,1
226,,2018,,,,0,10,14,30,43,45,8,142,28.4,10,45,35,2,3,1
227,,2018,,,,0,7,13,21,26,37,12,104,20.8,7,37,30,4,1,1
228,,2018,,,,0,9,20,21,22,30,17,102,20.4,9,30,21,2,3,0
229,,2018,,,,0,20,23,27,37,44,16,151,30.2,20,44,24,3,2,1
230,,2018,,,,0,8,11,12,19,33,13,83,16.6,8,33,25,3,2,0
231,,2018,,,,0,8,15,27,28,43,15,121,24.2,8,43,35,3,2,0
232,,2018,,,,0,4,23,25,29,35,4,116,23.2,4,35,31,4,1,1
233,,2018,,,,0,7,15,30,31,36,2,119,23.8,7,36,29,3,2,1
234,,2018,,,,0,1,7,29,34,41,20,112,22.4,1,41,40,4,1,1
235,,2018,,,,0,6,11,12,19,32,20,80,16.0,6,32,26,2,3,1
236,,2018,,,,0,8,18,19,22,26,5,93,18.6,8,26,18,1,4,0
237,,2018,,,,0,17,22,23,25,45,17,132,26.4,17,45,28,4,1,0
238,,2018,,,,0,9,14,16,26,29,15,94,18.8,9,29,20,2,3,0
239,,2018,,,,0,12,19,22,40,45,8,138,27.6,12,45,33,2,3,1
240,,2018,,,,0,14,22,31,37,44,4,148,29.6,14,44,30,2,3,1
241,,2018,,,,0,8,26,30,42,44,9,150,30.0,8,44,36,0,5,0
242,,2018,,,,0,16,21,26,28,35,12,126,25.2,16,35,19,2,3,1
243,,2018,,,,0,21,22,32,40,44,6,159,31.8,21,44,23,1,4,1
244,,2018,,,,0,7,12,33,41,43,8,136,27.2,7,43,36,4,1,1
245,,2018,,,,0,12,22,26,42,43,10,145,29.0,12,43,31,1,4,1
246,,2018,,,,0,5,16,19,34,36,8,110,22.0,5,36,31,2,3,1
247,,2018,,,,0,12,21,23,31,32,11,119,23.8,12,32,20,3,2,0
248,,2018,,,,0,7,11,16,21,42,6,97,19.4,7,42,35,3,2,1
249,,2018,,,,0,2,11,23,24,33,18,93,18.6,2,33,31,3,2,1
250,,2018,,,,0,4,6,13,27,44,4,94,18.8,4,44,40,2,3,1
251,,2018,,,,0,2,6,14,29,30,5,81,16.2,2,30,28,1,4,0
252,,2018,,,,0,4,31,32,36,44,15,147,29.4,4,44,40,1,4,0
253,,2018,,,,0,4,13,24,38,39,11,118,23.6,4,39,35,2,3,0
254,,2018,,,,0,20,23,30,31,43,17,147,29.4,20,43,23,3,2,0
255,,2018,,,,0,28,32,33,37,45,11,175,35.0,28,45,17,3,2,0
256,,2018,,,,0,7,8,18,29,44,5,106,21.2,7,44,37,2,3,0
257,,2018,,,,0,2,18,35,40,41,12,136,27.2,2,41,39,2,3,1
258,,2018,,,,0,2,12,25,29,37,19,105,21.0,2,37,35,3,2,0
259,,2018,,,,0,8,17,23,28,41,9,117,23.4,8,41,33,3,2,0
260,,2018,,,,0,4,16,21,29,30,11,100,20.0,4,30,26,2,3,0
261,,2018,,,,0,5,7,13,19,44,16,88,17.6,5,44,39,4,1,1
262,,2018,,,,0,9,11,12,13,37,4,82,16.4,9,37,28,4,1,1
263,,2018,,,,0,2,5,23,30,33,11,93,18.6,2,33,31,3,2,0
264,,2018,,,,0,3,18,22,29,41,17,113,22.6,3,41,38,3,2,0
265,,2018,,,,0,17,23,39,43,50,19,172,34.4,17,50,33,4,1,0
266,,2018,,,,0,9,33,38,42,44,12,166,33.2,9,44,35,2,3,1
267,,2018,,,,0,11,23,25,43,49,12,151,30.2,11,49,38,5,0,1
268,,2018,,,,0,11,14,29,32,36,18,122,24.4,11,36,25,2,3,1
269,,2018,,,,0,20,28,29,30,39,9,146,29.2,20,39,19,2,3,0
270,,2018,,,,0,18,21,22,38,48,8,147,29.4,18,48,30,1,4,1
271,,2018,,,,0,10,14,18,33,40,12,115,23.0,10,40,30,1,4,1
272,,2018,,,,0,14,23,38,41,47,3,163,32.6,14,47,33,3,2,0
273,,2018,,,,0,12,28,31,35,41,1,147,29.4,12,41,29,3,2,0
274,,2018,,,,0,1,19,21,25,32,4,98,19.6,1,32,31,4,1,1
275,,2018,,,,0,6,17,26,41,50,16,140,28.0,6,50,44,2,3,1
276,,2018,,,,0,2,11,13,15,39,2,80,16.0,2,39,37,4,1,1
277,,2018,,,,0,12,40,42,44,45,14,183,36.6,12,45,33,1,4,1
278,,2018,,,,0,1,18,24,40,48,19,131,26.2,1,48,47,1,4,0
279,,2018,,,,0,8,14,27,35,40,2,124,24.8,8,40,32,2,3,1
280,,2018,,,,0,10,14,28,30,39,6,121,24.2,10,39,29,1,4,1
281,,2018,,,,0,6,23,38,43,47,17,157,31.4,6,47,41,3,2,0
282,,2018,,,,0,6,8,22,35,42,19,113,22.6,6,42,36,1,4,0
283,,2018,,,,0,10,20,31,32,36,17,129,25.8,10,36,26,1,4,0
284,,2018,,,,0,10,16,31,32,33,18,122,24.4,10,33,23,2,3,1
285,,2018,,,,0,14,17,19,35,46,2,131,26.2,14,46,32,3,2,1
286,,2018,,,,0,4,5,7,35,50,6,101,20.2,4,50,46,3,2,1
287,,2018,,,,0,6,22,23,44,48,11,143,28.6,6,48,42,1,4,0
288,,2018,,,,0,4,9,24,27,34,17,98,19.6,4,34,30,2,3,0
289,,2018,,,,0,2,10,36,48,50,11,146,29.2,2,50,48,0,5,0
290,,2018,,,,0,5,40,45,49,50,17,189,37.8,5,50,45,3,2,0
291,,2018,,,,0,3,12,26,33,37,16,111,22.2,3,37,34,3,2,1
