day,date,year,month,day_of_month,day_of_week,is_weekend,ball_1,ball_2,ball_3,ball_4,ball_5,powerball,sum_main_balls,mean_main_balls,min_main_ball,max_main_ball,range_main_balls,odd_count,even_count,is_powerball_even
6063,2018-05-11,2018,5,11,4,0,8,22,33,40,43,3,146,29.2,8,43,35,2,3,0
6064,2018-05-15,2018,5,15,1,0,5,10,20,27,40,10,102,20.4,5,40,35,2,3,1
6065,2018-05-18,2018,5,18,4,0,6,10,11,28,40,7,95,19.0,6,40,34,1,4,0
6066,2018-05-22,2018,5,22,1,0,3,10,15,19,44,14,91,18.2,3,44,41,3,2,1
6067,2018-05-25,2018,5,25,4,0,6,11,23,36,37,13,113,22.6,6,37,31,3,2,0
6068,2018-05-29,2018,5,29,1,0,12,21,31,37,41,13,142,28.4,12,41,29,4,1,0
6069,2018-06-01,2018,6,1,4,0,1,37,40,41,43,4,162,32.4,1,43,42,4,1,1
6070,2018-06-05,2018,6,5,1,0,10,13,28,33,45,14,129,25.8,10,45,35,3,2,1
6071,2018-06-08,2018,6,8,4,0,3,13,25,26,34,13,101,20.2,3,34,31,3,2,0
6072,2018-06-12,2018,6,12,1,0,3,5,31,35,37,13,111,22.2,3,37,34,5,0,0
6073,2018-06-15,2018,6,15,4,0,8,9,14,28,41,9,100,20.0,8,41,33,2,3,0
6074,2018-06-19,2018,6,19,1,0,12,20,23,24,37,4,116,23.2,12,37,25,2,3,1
6075,2018-06-22,2018,6,22,4,0,2,6,13,14,19,17,54,10.8,2,19,17,2,3,0
6076,2018-06-26,2018,6,26,1,0,15,25,39,43,50,14,172,34.4,15,50,35,4,1,1
6077,2018-06-29,2018,6,29,4,0,15,22,25,31,37,16,130,26.0,15,37,22,4,1,1
6078,2018-07-03,2018,7,3,1,0,3,38,48,49,50,18,188,37.6,3,50,47,2,3,1
6079,2018-07-06,2018,7,6,4,0,8,16,19,35,39,11,117,23.4,8,39,31,3,2,0
6080,2018-07-10,2018,7,10,1,0,1,31,34,38,46,12,150,30.0,1,46,45,2,3,1
6081,2018-07-13,2018,7,13,4,0,13,14,34,38,45,11,144,28.8,13,45,32,2,3,0
6082,2018-07-17,2018,7,17,1,0,12,26,34,35,44,4,151,30.2,12,44,32,1,4,1
6083,2018-07-20,2018,7,20,4,0,9,21,22,33,39,5,124,24.8,9,39,30,4,1,0
6084,2018-07-24,2018,7,24,1,0,9,15,18,24,29,19,95,19.0,9,29,20,3,2,0
6085,2018-07-27,2018,7,27,4,0,4,15,19,33,36,2,107,21.4,4,36,32,3,2,1
6086,2018-07-31,2018,7,31,1,0,3,6,14,34,36,12,93,18.6,3,36,33,1,4,1
6087,2018-08-03,2018,8,3,4,0,1,15,23,24,35,4,98,19.6,1,35,34,4,1,1
6088,2018-08-07,2018,8,7,1,0,2,3,19,24,30,3,78,15.6,2,30,28,2,3,0
6089,2018-08-10,2018,8,10,4,0,3,10,14,43,50,14,120,24.0,3,50,47,2,3,1
6090,2018-08-14,2018,8,14,1,0,13,29,32,38,45,5,157,31.4,13,45,32,3,2,0
6091,2018-08-17,2018,8,17,4,0,9,19,24,35,42,10,129,25.8,9,42,33,3,2,1
6092,2018-08-21,2018,8,21,1,0,19,21,23,34,45,9,142,28.4,19,45,26,4,1,0
6093,2018-08-24,2018,8,24,4,0,3,6,25,27,40,4,101,20.2,3,40,37,3,2,1
6094,2018-08-28,2018,8,28,1,0,4,13,21,41,44,15,123,24.6,4,44,40,3,2,0
6095,2018-08-31,2018,8,31,4,0,7,38,42,43,47,3,177,35.4,7,47,40,3,2,0
6096,2018-09-04,2018,9,4,1,0,3,13,24,25,41,8,106,21.2,3,41,38,4,1,1
6097,2018-09-07,2018,9,7,4,0,9,11,20,28,44,6,112,22.4,9,44,35,2,3,1
6098,2018-09-11,2018,9,11,1,0,3,26,34,40,50,12,153,30.6,3,50,47,1,4,1
6099,2018-09-14,2018,9,14,4,0,10,17,29,31,40,9,127,25.4,10,40,30,3,2,0
6100,2018-09-18,2018,9,18,1,0,15,22,23,31,38,1,129,25.8,15,38,23,3,2,0
6101,2018-09-21,2018,9,21,4,0,28,32,39,43,46,8,188,37.6,28,46,18,2,3,1
6102,2018-09-25,2018,9,25,1,0,7,15,17,30,40,11,109,21.8,7,40,33,3,2,0
6103,2018-09-28,2018,9,28,4,0,7,24,31,36,50,2,148,29.6,7,50,43,2,3,1
6104,2018-10-02,2018,10,2,1,0,3,7,15,24,35,18,84,16.8,3,35,32,4,1,1
6105,2018-10-05,2018,10,5,4,0,32,36,42,46,49,11,205,41.0,32,49,17,1,4,0
6106,2018-10-09,2018,10,9,1,0,5,13,22,24,40,5,104,20.8,5,40,35,2,3,0
6107,2018-10-12,2018,10,12,4,0,1,2,11,19,44,8,77,15.4,1,44,43,3,2,1
6108,2018-10-16,2018,10,16,1,0,2,8,27,35,41,8,113,22.6,2,41,39,3,2,1
6109,2018-10-19,2018,10,19,4,0,1,32,39,41,43,6,156,31.2,1,43,42,4,1,1
6110,2018-10-23,2018,10,23,1,0,4,17,21,28,48,20,118,23.6,4,48,44,2,3,1
6111,2018-10-26,2018,10,26,4,0,2,15,19,24,38,20,98,19.6,2,38,36,2,3,1
6112,2018-10-30,2018,10,30,1,0,19,20,24,27,29,19,119,23.8,19,29,10,3,2,0
6113,2018-11-02,2018,11,2,4,0,2,30,36,42,47,13,157,31.4,2,47,45,1,4,0
6114,2018-11-06,2018,11,6,1,0,10,20,48,49,50,12,177,35.4,10,50,40,1,4,1
6115,2018-11-09,2018,11,9,4,0,6,7,10,19,43,20,85,17.0,6,43,37,3,2,1
6116,2018-11-13,2018,11,13,1,0,4,6,19,24,41,8,94,18.8,4,41,37,2,3,1
6117,2018-11-16,2018,11,16,4,0,20,24,32,33,35,18,144,28.8,20,35,15,2,3,1
6118,2018-11-20,2018,11,20,1,0,14,32,33,37,47,15,163,32.6,14,47,33,3,2,0
6119,2018-11-23,2018,11,23,4,0,3,6,8,23,30,8,70,14.0,3,30,27,2,3,1
6120,2018-11-27,2018,11,27,1,0,12,27,39,41,46,10,165,33.0,12,46,34,3,2,1
6121,2018-11-30,2018,11,30,4,0,12,15,25,29,49,7,130,26.0,12,49,37,4,1,0
6122,2018-12-04,2018,12,4,1,0,5,13,20,33,34,6,105,21.0,5,34,29,3,2,1
6123,2018-12-07,2018,12,7,4,0,3,6,22,33,47,15,111,22.2,3,47,44,3,2,0
6124,2018-12-11,2018,12,11,1,0,7,29,39,42,48,7,165,33.0,7,48,41,3,2,0
6125,2018-12-14,2018,12,14,4,0,4,5,9,16,20,3,54,10.8,4,20,16,2,3,0
6126,2018-12-18,2018,12,18,1,0,3,5,14,20,32,16,74,14.8,3,32,29,2,3,1
6127,2018-12-21,2018,12,21,4,0,22,34,40,44,48,2,188,37.6,22,48,26,0,5,1
6128,2018-12-25,2018,12,25,1,0,13,16,28,29,30,7,116,23.2,13,30,17,2,3,0
6129,2018-12-28,2018,12,28,4,0,18,21,30,32,50,8,151,30.2,18,50,32,1,4,1
6130,2019-01-01,2019,1,1,1,0,42,44,46,47,48,11,227,45.4,42,48,6,1,4,0
6131,2019-01-04,2019,1,4,4,0,7,9,24,26,29,1,95,19.0,7,29,22,3,2,0
6132,2019-01-08,2019,1,8,1,0,2,15,35,44,46,13,142,28.4,2,46,44,2,3,0
6133,2019-01-11,2019,1,11,4,0,8,21,25,29,42,15,125,25.0,8,42,34,3,2,0
6134,2019-01-15,2019,1,15,1,0,9,13,24,27,29,20,102,20.4,9,29,20,4,1,1
6135,2019-01-18,2019,1,18,4,0,8,23,26,38,40,9,135,27.0,8,40,32,1,4,0
6136,2019-01-22,2019,1,22,1,0,6,15,24,41,47,3,133,26.6,6,47,41,3,2,0
6137,2019-01-25,2019,1,25,4,0,20,27,31,40,41,9,159,31.8,20,41,21,3,2,0
6138,2019-01-29,2019,1,29,1,0,6,7,23,25,29,5,90,18.0,6,29,23,4,1,0
6139,2019-02-01,2019,2,1,4,0,5,13,19,39,41,3,117,23.4,5,41,36,5,0,0
6140,2019-02-05,2019,2,5,1,0,5,28,31,35,50,9,149,29.8,5,50,45,3,2,0
6141,2019-02-08,2019,2,8,4,0,22,30,39,41,42,11,174,34.8,22,42,20,2,3,0
6142,2019-02-12,2019,2,12,1,0,15,16,24,38,47,13,140,28.0,15,47,32,2,3,0
6143,2019-02-15,2019,2,15,4,0,19,20,37,42,43,17,161,32.2,19,43,24,3,2,0
6144,2019-02-19,2019,2,19,1,0,14,18,21,26,35,5,114,22.8,14,35,21,2,3,0
6145,2019-02-22,2019,2,22,4,0,7,9,10,11,40,2,77,15.4,7,40,33,3,2,1
6146,2019-02-26,2019,2,26,1,0,10,20,28,31,33,12,122,24.4,10,33,23,2,3,1
6147,2019-03-01,2019,3,1,4,0,24,29,34,46,49,15,182,36.4,24,49,25,2,3,0
6148,2019-03-05,2019,3,5,1,0,1,18,24,48,49,20,140,28.0,1,49,48,2,3,1
6149,2019-03-08,2019,3,8,4,0,4,5,7,11,22,3,49,9.8,4,22,18,3,2,0
6150,2019-03-12,2019,3,12,1,0,8,27,40,46,48,18,169,33.8,8,48,40,1,4,1
6151,2019-03-15,2019,3,15,4,0,19,36,40,45,49,5,189,37.8,19,49,30,3,2,0
6152,2019-03-19,2019,3,19,1,0,3,16,32,33,36,7,120,24.0,3,36,33,2,3,0
6153,2019-03-22,2019,3,22,4,0,8,10,15,34,35,16,102,20.4,8,35,27,2,3,1
6154,2019-03-26,2019,3,26,1,0,1,8,24,26,30,2,89,17.8,1,30,29,1,4,1
6155,2019-03-29,2019,3,29,4,0,3,6,11,13,31,13,64,12.8,3,31,28,4,1,0
6156,2019-04-02,2019,4,2,1,0,11,29,35,38,41,18,154,30.8,11,41,30,4,1,1
6157,2019-04-05,2019,4,5,4,0,15,22,29,31,48,3,145,29.0,15,48,33,3,2,0
6158,2019-04-09,2019,4,9,1,0,5,11,13,28,38,14,95,19.0,5,38,33,3,2,1
6159,2019-04-12,2019,4,12,4,0,28,35,41,43,50,12,197,39.4,28,50,22,3,2,1
6160,2019-04-16,2019,4,16,1,0,5,6,32,44,48,5,135,27.0,5,48,43,1,4,0
6161,2019-04-19,2019,4,19,4,0,17,19,25,43,47,4,151,30.2,17,47,30,5,0,1
6162,2019-04-23,2019,4,23,1,0,10,35,37,46,48,9,176,35.2,10,48,38,2,3,0
6163,2019-04-26,2019,4,26,4,0,13,16,19,43,49,13,140,28.0,13,49,36,4,1,0
6164,2019-04-30,2019,4,30,1,0,1,3,20,46,48,5,118,23.6,1,48,47,2,3,0
6165,2019-05-03,2019,5,3,4,0,13,18,20,35,36,11,122,24.4,13,36,23,2,3,0
6166,2019-05-07,2019,5,7,1,0,15,22,30,45,48,13,160,32.0,15,48,33,2,3,0
6167,2019-05-10,2019,5,10,4,0,14,22,23,39,43,15,141,28.2,14,43,29,3,2,0
6168,2019-05-14,2019,5,14,1,0,15,18,34,44,46,16,157,31.4,15,46,31,1,4,1
6169,2019-05-17,2019,5,17,4,0,9,19,29,31,46,17,134,26.8,9,46,37,4,1,0
6170,2019-05-21,2019,5,21,1,0,3,11,15,33,43,13,105,21.0,3,43,40,5,0,0
6171,2019-05-24,2019,5,24,4,0,3,25,29,38,39,7,134,26.8,3,39,36,4,1,0
6172,2019-05-28,2019,5,28,1,0,15,21,25,33,43,17,137,27.4,15,43,28,5,0,0
6173,2019-05-31,2019,5,31,4,0,5,21,25,27,47,12,125,25.0,5,47,42,5,0,1
6174,2019-06-04,2019,6,4,1,0,10,16,22,46,50,19,144,28.8,10,50,40,0,5,0
6175,2019-06-07,2019,6,7,4,0,4,11,21,22,45,14,103,20.6,4,45,41,3,2,1
6176,2019-06-11,2019,6,11,1,0,11,14,15,38,47,13,125,25.0,11,47,36,3,2,0
6177,2019-06-14,2019,6,14,4,0,24,26,27,35,39,15,151,30.2,24,39,15,3,2,0
6178,2019-06-18,2019,6,18,1,0,2,3,17,20,33,3,75,15.0,2,33,31,3,2,0
6179,2019-06-21,2019,6,21,4,0,8,15,28,46,49,8,146,29.2,8,49,41,2,3,1
6180,2019-06-25,2019,6,25,1,0,3,32,33,38,40,11,146,29.2,3,40,37,2,3,0
6181,2019-06-28,2019,6,28,4,0,3,13,16,33,41,10,106,21.2,3,41,38,4,1,1
6182,2019-07-02,2019,7,2,1,0,16,29,43,44,47,15,179,35.8,16,47,31,3,2,0
6183,2019-07-05,2019,7,5,4,0,28,37,39,46,47,12,197,39.4,28,47,19,3,2,1
6184,2019-07-09,2019,7,9,1,0,9,12,28,44,49,13,142,28.4,9,49,40,2,3,0
6185,2019-07-12,2019,7,12,4,0,29,35,46,47,48,17,205,41.0,29,48,19,3,2,0
6186,2019-07-16,2019,7,16,1,0,3,5,20,23,40,14,91,18.2,3,40,37,3,2,1
6187,2019-07-19,2019,7,19,4,0,3,12,13,20,41,16,89,17.8,3,41,38,3,2,1
6188,2019-07-23,2019,7,23,1,0,4,6,35,45,48,20,138,27.6,4,48,44,2,3,1
6189,2019-07-26,2019,7,26,4,0,4,17,19,43,48,7,131,26.2,4,48,44,3,2,0
6190,2019-07-30,2019,7,30,1,0,1,14,29,32,38,18,114,22.8,1,38,37,2,3,1
6191,2019-08-02,2019,8,2,4,0,5,31,45,46,47,5,174,34.8,5,47,42,4,1,0
6192,2019-08-06,2019,8,6,1,0,6,8,15,30,37,20,96,19.2,6,37,31,2,3,1
6193,2019-08-09,2019,8,9,4,0,2,18,34,37,48,3,139,27.8,2,48,46,1,4,0
6194,2019-08-13,2019,8,13,1,0,5,16,17,25,38,2,101,20.2,5,38,33,3,2,1
6195,2019-08-16,2019,8,16,4,0,3,10,14,31,41,9,99,19.8,3,41,38,3,2,0
6196,2019-08-20,2019,8,20,1,0,11,19,20,39,41,9,130,26.0,11,41,30,4,1,0
6197,2019-08-23,2019,8,23,4,0,8,9,15,20,24,14,76,15.2,8,24,16,2,3,1
6198,2019-08-27,2019,8,27,1,0,4,5,9,10,11,13,39,7.8,4,11,7,3,2,0
6199,2019-08-30,2019,8,30,4,0,8,14,36,40,47,2,145,29.0,8,47,39,1,4,1
6200,2019-09-03,2019,9,3,1,0,6,11,16,31,34,19,98,19.6,6,34,28,2,3,0
6201,2019-09-06,2019,9,6,4,0,2,20,25,40,49,20,136,27.2,2,49,47,2,3,1
6202,2019-09-10,2019,9,10,1,0,10,15,24,28,50,5,127,25.4,10,50,40,1,4,0
6203,2019-09-13,2019,9,13,4,0,8,9,10,11,42,9,80,16.0,8,42,34,2,3,0
6204,2019-09-17,2019,9,17,1,0,13,21,23,35,49,8,141,28.2,13,49,36,5,0,1
6205,2019-09-20,2019,9,20,4,0,9,16,22,29,35,6,111,22.2,9,35,26,3,2,1
6206,2019-09-24,2019,9,24,1,0,6,34,35,36,46,12,157,31.4,6,46,40,1,4,1
6207,2019-09-27,2019,9,27,4,0,14,16,18,22,39,15,109,21.8,14,39,25,1,4,0
6208,2019-10-01,2019,10,1,1,0,3,9,29,32,50,7,123,24.6,3,50,47,3,2,0
6209,2019-10-04,2019,10,4,4,0,4,5,23,29,31,17,92,18.4,4,31,27,4,1,0
6210,2019-10-08,2019,10,8,1,0,4,15,36,37,50,17,142,28.4,4,50,46,2,3,0
6211,2019-10-11,2019,10,11,4,0,15,16,17,26,43,10,117,23.4,15,43,28,3,2,1
6212,2019-10-15,2019,10,15,1,0,10,34,36,39,50,6,169,33.8,10,50,40,1,4,1
6213,2019-10-18,2019,10,18,4,0,15,21,31,34,44,2,145,29.0,15,44,29,3,2,1
6214,2019-10-22,2019,10,22,1,0,3,22,31,35,48,16,139,27.8,3,48,45,3,2,1
6215,2019-10-25,2019,10,25,4,0,2,21,29,37,49,9,138,27.6,2,49,47,4,1,0
6216,2019-10-29,2019,10,29,1,0,8,29,38,41,50,2,166,33.2,8,50,42,2,3,1
6217,2019-11-01,2019,11,1,4,0,13,25,29,43,47,12,157,31.4,13,47,34,5,0,1
6218,2019-11-05,2019,11,5,1,0,4,7,18,27,37,8,93,18.6,4,37,33,3,2,1
6219,2019-11-08,2019,11,8,4,0,5,18,27,37,45,12,132,26.4,5,45,40,4,1,1
6220,2019-11-12,2019,11,12,1,0,3,5,10,11,25,10,54,10.8,3,25,22,4,1,1
6221,2019-11-15,2019,11,15,4,0,13,15,31,37,49,13,145,29.0,13,49,36,5,0,0
6222,2019-11-19,2019,11,19,1,0,3,4,16,43,44,10,110,22.0,3,44,41,2,3,1
6223,2019-11-22,2019,11,22,4,0,5,17,18,20,26,7,86,17.2,5,26,21,2,3,0
6224,2019-11-26,2019,11,26,1,0,2,8,11,13,32,3,66,13.2,2,32,30,2,3,0
6225,2019-11-29,2019,11,29,4,0,6,11,21,25,49,12,112,22.4,6,49,43,4,1,1
6226,2019-12-03,2019,12,3,1,0,5,6,15,23,45,6,94,18.8,5,45,40,4,1,1
6227,2019-12-06,2019,12,6,4,0,12,19,33,34,49,8,147,29.4,12,49,37,3,2,1
6228,2019-12-10,2019,12,10,1,0,18,21,24,40,50,17,153,30.6,18,50,32,1,4,0
6229,2019-12-13,2019,12,13,4,0,1,9,13,25,34,10,82,16.4,1,34,33,4,1,1
6230,2019-12-17,2019,12,17,1,0,15,27,33,38,48,1,161,32.2,15,48,33,3,2,0
6231,2019-12-20,2019,12,20,4,0,8,10,22,36,40,20,116,23.2,8,40,32,0,5,1
6232,2019-12-24,2019,12,24,1,0,14,18,29,41,46,6,148,29.6,14,46,32,2,3,1
6233,2019-12-27,2019,12,27,4,0,4,13,34,36,38,4,125,25.0,4,38,34,1,4,1
6234,2019-12-31,2019,12,31,1,0,22,31,44,49,50,8,196,39.2,22,50,28,2,3,1
6235,2020-01-03,2020,1,3,4,0,8,9,18,43,50,12,128,25.6,8,50,42,2,3,1
6236,2020-01-07,2020,1,7,1,0,4,8,18,35,49,10,114,22.8,4,49,45,2,3,1
6237,2020-01-10,2020,1,10,4,0,23,25,28,30,40,13,146,29.2,23,40,17,2,3,0
6238,2020-01-14,2020,1,14,1,0,9,10,11,32,43,15,105,21.0,9,43,34,3,2,0
6239,2020-01-17,2020,1,17,4,0,7,8,18,26,31,16,90,18.0,7,31,24,2,3,1
6240,2020-01-21,2020,1,21,1,0,14,18,32,42,49,17,155,31.0,14,49,35,1,4,0
6241,2020-01-24,2020,1,24,4,0,5,11,26,48,49,12,139,27.8,5,49,44,3,2,1
6242,2020-01-28,2020,1,28,1,0,14,18,31,36,49,9,148,29.6,14,49,35,2,3,0
6243,2020-01-31,2020,1,31,4,0,11,14,18,29,34,15,106,21.2,11,34,23,2,3,0
6244,2020-02-04,2020,2,4,1,0,3,15,23,37,45,18,123,24.6,3,45,42,5,0,1
6245,2020-02-07,2020,2,7,4,0,2,4,29,38,47,1,120,24.0,2,47,45,2,3,0
6246,2020-02-11,2020,2,11,1,0,9,22,40,43,46,1,160,32.0,9,46,37,2,3,0
6247,2020-02-14,2020,2,14,4,0,2,19,40,49,50,6,160,32.0,2,50,48,2,3,1
6248,2020-02-18,2020,2,18,1,0,14,17,20,36,49,2,136,27.2,14,49,35,2,3,1
6249,2020-02-21,2020,2,21,4,0,4,18,30,34,36,20,122,24.4,4,36,32,0,5,1
6250,2020-02-25,2020,2,25,1,0,4,10,17,26,31,11,88,17.6,4,31,27,2,3,0
6251,2020-02-28,2020,2,28,4,0,1,31,37,49,50,2,168,33.6,1,50,49,4,1,1
6252,2020-03-03,2020,3,3,1,0,11,17,18,27,44,8,117,23.4,11,44,33,3,2,1
6253,2020-03-06,2020,3,6,4,0,6,23,26,28,47,6,130,26.0,6,47,41,2,3,1
6254,2020-03-10,2020,3,10,1,0,6,8,24,25,50,10,113,22.6,6,50,44,1,4,1
6255,2020-03-13,2020,3,13,4,0,5,6,12,22,50,11,95,19.0,5,50,45,1,4,0
6256,2020-03-17,2020,3,17,1,0,16,29,34,38,49,14,166,33.2,16,49,33,2,3,1
6257,2020-03-20,2020,3,20,4,0,4,9,16,21,36,14,86,17.2,4,36,32,2,3,1
6258,2020-03-24,2020,3,24,1,0,4,12,41,45,46,5,148,29.6,4,46,42,2,3,0
6259,2020-03-27,2020,3,27,4,0,3,8,18,38,45,3,112,22.4,3,45,42,2,3,0
6260,2020-03-31,2020,3,31,1,0,14,20,28,43,49,5,154,30.8,14,49,35,2,3,0
6261,2020-04-03,2020,4,3,4,0,9,10,29,32,45,9,125,25.0,9,45,36,3,2,0
6262,2020-04-07,2020,4,7,1,0,4,13,32,34,42,9,125,25.0,4,42,38,1,4,0
6263,2020-04-10,2020,4,10,4,0,7,14,22,24,41,16,108,21.6,7,41,34,2,3,1
6264,2020-04-14,2020,4,14,1,0,6,11,25,31,46,9,119,23.8,6,46,40,3,2,0
6265,2020-04-17,2020,4,17,4,0,16,19,20,23,25,10,103,20.6,16,25,9,3,2,1
6266,2020-04-21,2020,4,21,1,0,8,13,21,46,50,13,138,27.6,8,50,42,2,3,0
6267,2020-04-24,2020,4,24,4,0,10,12,22,42,50,18,136,27.2,10,50,40,0,5,1
6268,2020-04-28,2020,4,28,1,0,6,12,32,36,45,4,131,26.2,6,45,39,1,4,1
6269,2020-05-01,2020,5,1,4,0,12,20,43,48,49,6,172,34.4,12,49,37,2,3,1
6270,2020-05-05,2020,5,5,1,0,6,22,41,46,49,3,164,32.8,6,49,43,2,3,0
6271,2020-05-08,2020,5,8,4,0,12,21,30,35,45,18,143,28.6,12,45,33,3,2,1
6272,2020-05-12,2020,5,12,1,0,6,22,34,44,45,11,151,30.2,6,45,39,1,4,0
6273,2020-05-15,2020,5,15,4,0,5,7,13,19,47,4,91,18.2,5,47,42,5,0,1
6274,2020-05-19,2020,5,19,1,0,9,15,19,36,44,10,123,24.6,9,44,35,3,2,1
6275,2020-05-22,2020,5,22,4,0,9,10,24,41,45,15,129,25.8,9,45,36,3,2,0
6276,2020-05-26,2020,5,26,1,0,15,25,34,39,42,4,155,31.0,15,42,27,3,2,1
6277,2020-05-29,2020,5,29,4,0,4,27,30,34,45,20,140,28.0,4,45,41,2,3,1
6278,2020-06-02,2020,6,2,1,0,5,15,29,41,46,14,136,27.2,5,46,41,4,1,1
6279,2020-06-05,2020,6,5,4,0,14,23,28,40,48,3,153,30.6,14,48,34,1,4,0
6280,2020-06-09,2020,6,9,1,0,5,37,43,49,50,3,184,36.8,5,50,45,4,1,0
6281,2020-06-12,2020,6,12,4,0,9,27,38,43,48,15,165,33.0,9,48,39,3,2,0
6282,2020-06-16,2020,6,16,1,0,4,26,27,29,41,15,127,25.4,4,41,37,3,2,0
6283,2020-06-19,2020,6,19,4,0,21,28,29,33,48,7,159,31.8,21,48,27,3,2,0
6284,2020-06-23,2020,6,23,1,0,2,7,16,36,47,18,108,21.6,2,47,45,2,3,1
6285,2020-06-26,2020,6,26,4,0,11,20,21,34,50,7,136,27.2,11,50,39,2,3,0
6286,2020-06-30,2020,6,30,1,0,2,11,27,36,39,3,115,23.0,2,39,37,3,2,0
6287,2020-07-03,2020,7,3,4,0,2,7,15,25,41,1,90,18.0,2,41,39,4,1,0
6288,2020-07-07,2020,7,7,1,0,2,7,13,20,45,18,87,17.4,2,45,43,3,2,1
6289,2020-07-10,2020,7,10,4,0,11,16,44,46,50,1,167,33.4,11,50,39,1,4,0
6290,2020-07-14,2020,7,14,1,0,20,21,28,48,49,3,166,33.2,20,49,29,2,3,0
6291,2020-07-17,2020,7,17,4,0,12,15,24,30,38,6,119,23.8,12,38,26,1,4,1
6292,2020-07-21,2020,7,21,1,0,17,20,22,32,41,3,132,26.4,17,41,24,2,3,0
6293,2020-07-24,2020,7,24,4,0,4,6,11,27,34,10,82,16.4,4,34,30,2,3,1
6294,2020-07-28,2020,7,28,1,0,3,28,30,38,40,8,139,27.8,3,40,37,1,4,1
6295,2020-07-31,2020,7,31,4,0,6,18,30,46,48,11,148,29.6,6,48,42,0,5,0
6296,2020-08-04,2020,8,4,1,0,4,28,34,38,47,16,151,30.2,4,47,43,1,4,1
6297,2020-08-07,2020,8,7,4,0,11,30,42,45,48,12,176,35.2,11,48,37,2,3,1
6298,2020-08-11,2020,8,11,1,0,27,29,39,40,42,6,177,35.4,27,42,15,3,2,1
6299,2020-08-14,2020,8,14,4,0,10,11,16,25,30,1,92,18.4,10,30,20,2,3,0
6300,2020-08-18,2020,8,18,1,0,6,22,30,39,49,2,146,29.2,6,49,43,2,3,1
6301,2020-08-21,2020,8,21,4,0,13,32,33,40,41,1,159,31.8,13,41,28,3,2,0
6302,2020-08-25,2020,8,25,1,0,7,20,32,34,48,1,141,28.2,7,48,41,1,4,0
6303,2020-08-28,2020,8,28,4,0,8,10,17,44,45,12,124,24.8,8,45,37,2,3,1
6304,2020-09-01,2020,9,1,1,0,16,21,22,36,39,5,134,26.8,16,39,23,2,3,0
6305,2020-09-04,2020,9,4,4,0,2,3,11,12,43,13,71,14.2,2,43,41,3,2,0
6306,2020-09-08,2020,9,8,1,0,12,13,14,36,50,6,125,25.0,12,50,38,1,4,1
6307,2020-09-11,2020,9,11,4,0,1,4,10,12,49,18,76,15.2,1,49,48,2,3,1
6308,2020-09-15,2020,9,15,1,0,3,18,32,40,46,7,139,27.8,3,46,43,1,4,0
6309,2020-09-18,2020,9,18,4,0,8,19,24,29,44,8,124,24.8,8,44,36,2,3,1
6310,2020-09-22,2020,9,22,1,0,3,10,28,31,41,7,113,22.6,3,41,38,3,2,0
6311,2020-09-25,2020,9,25,4,0,2,17,18,27,37,4,101,20.2,2,37,35,3,2,1
6312,2020-09-29,2020,9,29,1,0,7,12,16,28,38,13,101,20.2,7,38,31,1,4,0
6313,2020-10-02,2020,10,2,4,0,8,10,23,41,50,9,132,26.4,8,50,42,2,3,0
6314,2020-10-06,2020,10,6,1,0,6,21,25,29,33,9,114,22.8,6,33,27,4,1,0
6315,2020-10-09,2020,10,9,4,0,8,21,38,41,50,4,158,31.6,8,50,42,2,3,1
6316,2020-10-13,2020,10,13,1,0,13,15,20,27,28,7,103,20.6,13,28,15,3,2,0
6317,2020-10-16,2020,10,16,4,0,1,7,18,37,48,13,111,22.2,1,48,47,3,2,0
6318,2020-10-20,2020,10,20,1,0,15,20,29,32,45,4,141,28.2,15,45,30,3,2,1
6319,2020-10-23,2020,10,23,4,0,3,6,36,41,43,17,129,25.8,3,43,40,3,2,0
6320,2020-10-27,2020,10,27,1,0,19,25,41,45,46,12,176,35.2,19,46,27,4,1,1
6321,2020-10-30,2020,10,30,4,0,4,27,36,46,49,16,162,32.4,4,49,45,2,3,1
6322,2020-11-03,2020,11,3,1,0,1,2,25,36,39,12,103,20.6,1,39,38,3,2,1
6323,2020-11-06,2020,11,6,4,0,6,9,33,40,44,11,132,26.4,6,44,38,2,3,0
6324,2020-11-10,2020,11,10,1,0,6,23,30,35,36,14,130,26.0,6,36,30,2,3,1
6325,2020-11-13,2020,11,13,4,0,1,11,16,19,24,19,71,14.2,1,24,23,3,2,0
6326,2020-11-17,2020,11,17,1,0,11,12,36,37,38,12,134,26.8,11,38,27,2,3,1
6327,2020-11-20,2020,11,20,4,0,7,10,13,22,50,12,102,20.4,7,50,43,2,3,1
6328,2020-11-24,2020,11,24,1,0,13,15,30,43,47,18,148,29.6,13,47,34,4,1,1
6329,2020-11-27,2020,11,27,4,0,13,29,34,36,49,18,161,32.2,13,49,36,3,2,1
6330,2020-12-01,2020,12,1,1,0,5,6,7,8,9,10,35,7.0,5,9,4,3,2,1
6331,2020-12-04,2020,12,4,4,0,13,15,24,30,50,9,132,26.4,13,50,37,2,3,0
6332,2020-12-08,2020,12,8,1,0,6,16,35,37,40,2,134,26.8,6,40,34,2,3,1
6333,2020-12-11,2020,12,11,4,0,13,18,25,36,49,19,141,28.2,13,49,36,3,2,0
6334,2020-12-15,2020,12,15,1,0,3,7,13,34,50,6,107,21.4,3,50,47,3,2,1
